,gpu,cpu,panel_type,size,resolution,refresh_rate,touch_screen,memory_slot,hard_disk_drive,hdmi,displayport,d_sub_vga,thunderbolt,bluetooth,os_bundle,web_camera,optical_drive,fingerprint,body_material,weight,keyboard_backlit,numpad,other_detail,warranty,m2PCIe_slot,m2Combo_slot,m2SATA_slot,mem_size,mem_type,mem_onboard,ssd_size,usbtype_A,usbtype_C,prices
103,AMD Radeon RX Vega 2,AMD Athlon Silver 3050U,TN,15.6,2073600,60,0,2,yes,1,0,0,0,Bluetooth 5.0,Windows 10,Below HD,0,0,Aluminium + Plastic,1.9,no,yes,no,1,1,0,0,4,DDR4,0,0,2,0,11400
104,AMD Radeon RX Vega 2,AMD Athlon Silver 3050U,TN,15.6,2073600,60,0,1,no,1,0,0,0,Bluetooth 4.0,Windows 10,Below HD,0,0,Plastic,1.9,no,yes,no,2,0,1,0,4,DDR4,0,512,2,0,10990
105,AMD Radeon RX Vega 2,AMD Athlon Silver 3050U,TN,15.6,2073600,60,0,1,no,1,0,0,0,Bluetooth 4.1,Windows 10,Below HD,0,0,Plastic,1.9,yes,yes,no,2,1,0,0,4,DDR4,1,512,2,1,10990
106,AMD Radeon RX Vega 2,AMD Athlon Silver 3050U,TN,15.6,2073600,60,0,1,no,1,0,0,0,Bluetooth 4.0,Windows 10,Below HD,0,0,Plastic,1.9,no,yes,no,2,0,1,0,4,DDR4,0,512,2,0,10990
107,AMD Radeon RX Vega 2,AMD Athlon Silver 3050U,TN,15.6,2073600,60,0,1,no,1,0,0,0,Bluetooth 4.1,Windows 10,Below HD,0,0,Plastic,1.9,no,yes,no,2,1,0,0,4,DDR4,1,512,2,1,10990
108,AMD Radeon RX Vega 2,AMD Athlon Silver 3050U,TN,14.0,2073600,60,0,1,no,1,0,0,0,Bluetooth 4.2,Windows 10,Below HD,0,0,Aluminium,1.9,no,no,no,1,1,0,0,4,DDR4,1,256,1,0,10400
109,AMD Radeon RX Vega 2,AMD Athlon Silver 3050U,TN,14.0,1049088,60,0,1,yes,1,0,0,0,Bluetooth 4.1,Windows 10,Below HD,0,0,Plastic,1.6,yes,no,no,2,1,0,0,4,DDR4,1,0,2,1,9990
110,AMD Radeon RX Vega 2,AMD Athlon Silver 3050U,TN,15.6,2073600,60,0,1,yes,1,0,0,0,Bluetooth 4.1,Windows 10,Below HD,0,0,Plastic,1.9,yes,yes,no,2,1,0,0,4,DDR4,1,0,2,1,9990
111,AMD Radeon RX Vega 2,AMD Athlon Silver 3050U,TN,14.0,2073600,60,0,1,no,1,0,0,0,Bluetooth 5.0,Windows 10,Below HD,0,0,Plastic,1.6,no,no,no,2,1,0,0,4,DDR4,1,512,1,0,11990
112,AMD Radeon RX Vega 2,AMD Athlon Silver 3050U,TN,14.0,2073600,60,0,1,no,1,0,0,0,Bluetooth 4.0,Windows 10,HD,0,0,Plastic,2.0,no,yes,no,2,0,1,0,4,DDR4,0,256,2,0,9990
113,AMD Radeon RX Vega 3,AMD 3020e,IPS,15.6,2073600,60,0,1,yes,1,0,0,0,Bluetooth 4.2,Windows 11,Below HD,0,0,Plastic,1.9,no,yes,no,2,0,0,1,4,DDR4,1,0,1,0,11990
114,AMD Radeon RX Vega 3,AMD Athlon 300U,IPS,14.0,2073600,60,0,2,no,1,0,0,0,Bluetooth 4.2,Windows 10,HD,0,0,Plastic,1.47,no,no,no,2,0,1,0,8,DDR4,0,256,2,1,11990
115,AMD Radeon RX Vega 3,AMD Athlon 300U,IPS,14.0,2073600,60,0,1,no,1,0,0,0,Bluetooth 5.0,Windows 10,HD,0,1,Aluminium + Plastic,1.5,yes,no,no,2,1,0,0,4,DDR4,0,256,1,1,13990
116,AMD Radeon RX Vega 3,AMD Athlon Gold 3150U,TN,15.6,2073600,60,0,2,no,1,0,0,0,Bluetooth 5.0,Windows 11,HD,0,0,Plastic,1.6,no,yes,yes,1,1,0,0,4,DDR4,1,256,1,1,13490
117,AMD Radeon RX Vega 3,AMD Athlon Gold 3150U,IPS,14.0,2073600,60,0,2,no,1,0,0,0,Bluetooth 4.2,Windows 11,HD,0,0,Plastic,1.47,no,no,no,2,0,1,0,8,DDR4,0,256,2,1,15990
118,AMD Radeon RX Vega 3,AMD Athlon Gold 3150U,IPS,15.6,2073600,60,0,1,no,1,0,0,0,Bluetooth 4.2,Windows 10,HD,0,0,Aluminium,1.74,no,no,yes,2,1,0,0,4,DDR4,0,256,2,1,13990
119,AMD Radeon RX Vega 3,AMD Athlon Gold 3150U,IPS,15.6,2073600,60,0,1,yes,1,0,0,0,Bluetooth 4.2,Windows 10,HD,0,0,Aluminium,1.5,no,no,no,2,1,0,0,4,DDR4,0,256,2,1,15490
120,AMD Radeon RX Vega 3,AMD Athlon Gold 3150U,TN,15.6,2073600,60,0,1,yes,1,0,0,0,Bluetooth 4.1,Windows 10,Below HD,0,0,Plastic,1.8,yes,yes,no,2,1,0,0,4,DDR4,0,0,2,1,10990
121,AMD Radeon RX Vega 3,AMD Athlon Gold 3150U,TN,15.6,2073600,60,0,1,yes,1,0,0,0,Bluetooth 4.1,Windows 10,Below HD,0,0,Plastic,1.9,yes,yes,no,2,1,0,0,4,DDR4,0,0,2,1,10900
122,AMD Radeon RX Vega 3,AMD Athlon Gold 3150U,TN,14.0,1049088,60,0,1,no,1,0,0,0,Bluetooth 5.0,DOS Operating System,HD,0,0,Aluminium + Plastic,1.6,no,no,no,1,1,0,0,4,DDR4,0,256,1,0,9900
123,AMD Radeon RX Vega 3,AMD Athlon Gold 3150U,TN,14.0,1049088,60,0,1,no,1,0,0,0,Bluetooth 5.0,DOS Operating System,HD,0,0,Aluminium + Plastic,1.6,no,no,no,1,1,0,0,4,DDR4,0,256,1,0,9900
124,AMD Radeon RX Vega 3,AMD Athlon Gold 3150U,TN,15.6,2073600,60,0,1,no,1,0,0,0,Bluetooth 4.2,Windows 10,HD,0,0,Aluminium,1.69,no,no,no,2,1,0,0,8,DDR4,0,256,2,1,11900
125,AMD Radeon RX Vega 3,AMD Athlon Gold 3150U,TN,15.6,2073600,60,0,1,no,1,0,0,0,Bluetooth 4.2,Windows 10,HD,0,0,Aluminium,1.69,no,no,no,2,1,0,0,8,DDR4,0,256,2,1,11900
126,AMD Radeon RX Vega 3,AMD Ryzen 3 2200U,TN,14.0,1049088,60,0,2,yes,1,0,0,0,Bluetooth 4.2,DOS Operating System,HD,0,0,Plastic,1.52,no,no,no,1,0,0,0,4,DDR4,0,0,1,0,12900
127,AMD Radeon RX Vega 3,AMD Ryzen 3 3200U,TN,15.6,2073600,60,0,1,no,1,0,0,0,Bluetooth 4.1,Windows 10,Below HD,0,0,Plastic,1.9,yes,yes,no,2,1,0,0,4,DDR4,1,512,1,1,13990
128,AMD Radeon RX Vega 3,AMD Ryzen 3 3200U,TN,15.6,1049088,60,0,1,yes,0,0,0,0,Bluetooth 4.1,Windows 10,Below HD,0,0,Plastic,2.3,no,yes,no,2,0,1,0,4,DDR4,0,0,2,0,10990
129,AMD Radeon RX Vega 3,AMD Ryzen 3 3200U,TN,15.6,2073600,60,0,1,no,1,0,0,0,Bluetooth 4.1,Windows 10,Below HD,0,0,Plastic,1.8,yes,yes,no,2,1,0,0,4,DDR4,0,512,2,1,12990
130,AMD Radeon RX Vega 3,AMD Ryzen 3 3200U,TN,14.0,2073600,60,0,1,no,1,0,0,0,Bluetooth 4.2,Windows 10,HD,0,0,Plastic,1.5,no,no,no,2,0,1,0,4,DDR4,0,512,1,1,11990
131,AMD Radeon RX Vega 3,AMD Ryzen 3 3200U,TN,14.0,2073600,60,0,1,no,1,0,0,0,Bluetooth 4.2,Windows 10,HD,0,0,Plastic,1.5,no,no,no,2,0,1,0,4,DDR4,0,512,1,1,11990
132,AMD Radeon RX Vega 3,AMD Ryzen 3 3200U,TN,15.6,2073600,60,0,1,yes,1,0,0,0,Bluetooth 4.1,Windows 10,Below HD,0,0,Plastic,1.9,no,no,no,2,0,1,0,4,DDR4,0,0,2,1,10990
133,AMD Radeon RX Vega 3,AMD Ryzen 3 3200U,TN,14.0,2073600,60,0,1,no,1,0,0,0,Bluetooth 4.2,Windows 10,Below HD,0,0,Plastic,1.6,no,no,no,2,0,1,0,4,DDR4,0,512,2,1,10990
134,AMD Radeon RX Vega 3,AMD Ryzen 3 3200U,TN,15.6,2073600,60,0,1,no,1,0,0,0,Bluetooth 4.1,Windows 10,Below HD,0,0,Plastic,1.9,yes,yes,no,2,1,0,0,4,DDR4,0,512,2,1,11990
135,AMD Radeon RX Vega 3,AMD Ryzen 3 3200U,TN,15.6,2073600,60,0,1,no,1,0,0,0,Bluetooth 4.1,Windows 10,Below HD,0,0,Plastic,1.8,yes,yes,no,2,1,0,0,4,DDR4,0,512,2,1,11990
136,AMD Radeon RX Vega 3,AMD Ryzen 3 3200U,TN,15.6,2073600,60,0,1,yes,1,0,0,0,Bluetooth 4.1,Windows 10,Below HD,0,0,Plastic,1.9,yes,yes,no,2,1,0,0,4,DDR4,0,0,2,1,10990
137,AMD Radeon RX Vega 3,AMD Ryzen 3 3200U,TN,15.6,2073600,60,0,1,yes,1,0,0,0,Bluetooth 4.1,Windows 10,Below HD,0,0,Plastic,1.8,yes,yes,no,2,1,0,0,4,DDR4,0,0,2,1,10990
138,AMD Radeon RX Vega 3,AMD Ryzen 3 3250U,TN,15.6,2073600,60,0,1,no,1,0,0,0,Bluetooth 5.0,Windows 11,HD,0,0,Plastic,1.6,no,yes,yes,2,1,0,0,8,DDR4,0,256,1,1,15990
139,AMD Radeon RX Vega 3,AMD Ryzen 3 3250U,TN,14.0,1049088,60,0,2,no,1,0,1,0,Bluetooth 5.2,DOS Operating System,HD,0,1,Aluminium Alloy,1.46,yes,no,no,2,0,2,0,4,DDR4,1,256,1,1,11990
140,AMD Radeon RX Vega 3,AMD Ryzen 3 3250U,IPS,15.6,1049088,60,0,2,no,1,0,0,0,Bluetooth 4.2,Windows 11,Below HD,0,0,Plastic,1.8,yes,yes,no,2,0,2,0,4,DDR4,1,512,2,1,15990
141,AMD Radeon RX Vega 3,AMD Ryzen 3 3250U,TN,15.6,1049088,60,0,1,no,1,0,0,0,Bluetooth 4.1,Windows 11,Below HD,0,0,Plastic,1.8,no,yes,no,2,0,1,0,4,DDR4,1,512,2,1,15990
142,AMD Radeon RX Vega 3,AMD Ryzen 3 3250U,IPS,15.6,2073600,60,0,1,no,1,0,0,0,Bluetooth 4.2,Windows 11,Below HD,0,0,Plastic,1.81,no,yes,no,2,1,0,0,8,DDR4,0,512,1,0,15990
143,AMD Radeon RX Vega 3,AMD Ryzen 3 3250U,IPS,15.6,2073600,60,0,2,no,1,0,0,0,Bluetooth 5.0,Windows 11,HD,0,0,Aluminium,1.69,no,yes,yes,2,0,2,0,8,DDR4,0,256,1,0,17990
144,AMD Radeon RX Vega 3,AMD Ryzen 3 3250U,IPS,15.6,2073600,60,0,2,no,1,0,0,0,Bluetooth 5.0,Windows 11,HD,0,0,Aluminium,1.69,yes,yes,yes,2,0,2,0,8,DDR4,0,256,1,0,17990
145,AMD Radeon RX Vega 3,AMD Ryzen 3 3250U,TN,14.0,2073600,60,0,2,no,1,0,1,1,Bluetooth 5.2,DOS Operating System,HD,0,1,Aluminium Alloy,1.75,yes,yes,no,2,0,2,0,4,DDR4,1,256,1,1,15990
146,AMD Radeon RX Vega 3,AMD Ryzen 3 3250U,TN,15.6,1049088,60,0,1,no,1,0,0,0,Bluetooth 4.1,Windows 10,Below HD,0,0,Plastic,1.8,yes,yes,no,2,0,1,0,4,DDR4,1,512,2,1,15990
147,AMD Radeon RX Vega 3,AMD Ryzen 3 3250U,IPS,14.0,2073600,60,0,2,no,1,0,1,1,Bluetooth 5.0,DOS Operating System,HD,0,1,Aluminium Alloy,1.75,yes,no,no,3,0,2,0,4,DDR4,1,256,1,1,14990
148,AMD Radeon RX Vega 3,AMD Ryzen 3 3250U,IPS,15.6,2073600,60,0,2,no,1,0,1,1,Bluetooth 5.0,DOS Operating System,HD,0,1,Aluminium Alloy,1.75,yes,no,no,3,0,1,0,4,DDR4,1,256,1,1,14990
149,AMD Radeon RX Vega 3,AMD Ryzen 3 3250U,IPS,15.6,2073600,60,0,1,no,1,0,0,0,Bluetooth 4.1,Windows 10,Below HD,0,0,Plastic,1.8,yes,yes,no,2,0,1,0,4,DDR4,1,512,2,1,15990
150,AMD Radeon RX Vega 3,AMD Ryzen 3 3250U,IPS,14.0,2073600,60,0,2,no,1,0,1,1,Bluetooth 5.0,DOS Operating System,HD,0,1,Aluminium Alloy,1.45,yes,no,no,3,0,1,0,4,DDR4,1,256,1,1,14790
151,AMD Radeon RX Vega 3,AMD Ryzen 3 3250U,TN,15.6,2073600,60,0,1,no,1,0,0,0,Bluetooth 4.2,Windows 10,Below HD,0,0,Aluminium + Plastic,1.9,no,yes,no,2,1,0,0,8,DDR4,0,512,1,0,14990
152,AMD Radeon RX Vega 3,AMD Ryzen 3 3250U,TN,15.6,2073600,60,0,2,no,1,0,0,0,Bluetooth 5.0,Windows 10,HD,0,0,Plastic,1.83,no,yes,yes,2,1,0,0,4,DDR4,0,256,1,0,15490
153,AMD Radeon RX Vega 3,AMD Ryzen 3 3250U,IPS,15.6,2073600,60,0,1,no,1,0,0,0,Bluetooth 5.0,Windows 10,HD,0,0,Plastic,1.83,no,yes,yes,2,1,0,0,8,DDR4,0,256,1,0,15490
154,AMD Radeon RX Vega 3,AMD Ryzen 3 3250U,IPS,15.6,2073600,60,0,2,no,1,0,0,0,Bluetooth 5.0,Windows 10,HD,0,0,Plastic,1.96,no,yes,yes,2,1,0,0,8,DDR4,0,256,1,0,15490
155,AMD Radeon RX Vega 3,AMD Ryzen 3 3250U,IPS,14.0,2073600,60,0,1,no,1,0,0,0,Bluetooth 4.2,Windows 10,HD,0,0,Plastic,1.4,yes,no,yes,2,1,0,0,4,DDR4,1,512,2,1,14990
156,AMD Radeon RX Vega 3,AMD Ryzen 3 3250U,IPS,15.6,2073600,60,0,1,no,1,0,0,0,Bluetooth 4.1,Windows 10,Below HD,0,0,Plastic,1.8,yes,no,no,2,1,0,0,4,DDR4,0,512,2,1,13990
157,AMD Radeon RX Vega 3,AMD Ryzen 3 3250U,TN,15.6,2073600,60,0,1,no,1,0,0,0,Bluetooth 5.0,Windows 10,Below HD,0,0,Plastic,1.85,no,yes,no,2,1,0,0,4,DDR4,1,512,1,0,13490
158,AMD Radeon RX Vega 3,AMD Ryzen 3 3250U,IPS,15.6,2073600,60,0,1,no,1,0,0,0,Bluetooth 5.0,Windows 10,HD,0,0,Plastic,1.96,no,yes,no,2,1,0,0,8,DDR4,0,512,1,0,14490
159,AMD Radeon RX Vega 3,AMD Ryzen 3 3250U,IPS,15.6,2073600,60,0,2,no,1,0,0,0,Bluetooth 5.0,Windows 10,HD,0,0,Plastic,1.96,no,yes,yes,2,1,0,0,8,DDR4,0,256,1,0,14490
160,AMD Radeon RX Vega 3,AMD Ryzen 3 3250U,IPS,15.6,2073600,60,0,2,no,1,0,0,0,Bluetooth 5.0,Windows 10,HD,0,0,Plastic,1.96,no,no,yes,2,1,0,0,8,DDR4,0,256,1,0,14390
161,AMD Radeon RX Vega 3,AMD Ryzen 3 3250U,IPS,15.6,2073600,60,0,1,no,1,0,0,0,Bluetooth 4.1,Windows 10,Below HD,0,0,Plastic,1.8,yes,no,no,2,1,0,0,4,DDR4,0,512,2,1,12900
162,AMD Radeon RX Vega 3,AMD Ryzen 3 3250U,IPS,15.6,2073600,60,0,1,no,1,0,0,0,Bluetooth 4.1,Windows 10,Below HD,0,0,Plastic,1.8,yes,no,no,2,1,0,0,4,DDR4,1,512,2,1,12990
163,AMD Radeon RX Vega 3,AMD Ryzen 3 3250U,IPS,14.0,2073600,60,0,1,no,1,0,0,0,Bluetooth 5.0,Windows 10,Below HD,0,0,Plastic,1.6,no,no,no,2,0,1,0,4,DDR4,0,512,1,0,12990
164,AMD Radeon RX Vega 3,AMD Ryzen 3 3250U,TN,14.0,2073600,60,0,1,no,1,0,0,0,Bluetooth 4.2,Windows 10,1-2MP,0,0,Aluminium + Plastic,1.4,yes,no,no,2,1,0,0,8,DDR4,0,512,2,1,13990
165,AMD Radeon RX Vega 3,AMD Ryzen 3 3250U,TN,14.0,2073600,60,0,1,no,1,0,0,0,Bluetooth 4.2,Windows 10,1-2MP,0,0,Aluminium + Plastic,1.4,yes,no,no,2,1,0,0,4,DDR4,0,512,2,1,13900
166,AMD Radeon RX Vega 3,AMD Ryzen 3 3250U,TN,14.0,2073600,60,0,1,no,1,0,0,0,Bluetooth 4.2,Windows 10,Below HD,0,0,Plastic,1.9,no,no,no,2,1,0,0,4,DDR4,1,512,1,0,14990
167,AMD Radeon RX Vega 3,AMD Ryzen 3 3250U,TN,14.0,2073600,60,0,1,no,1,0,0,0,Bluetooth 4.2,Windows 10,Below HD,0,0,Plastic,1.9,no,no,no,2,1,0,0,4,DDR4,1,512,1,0,14990
168,AMD Radeon RX Vega 3,AMD Ryzen 3 3250U,TN,15.6,2073600,60,0,1,no,1,0,0,0,Bluetooth 4.1,Windows 10,Below HD,0,0,Plastic,1.9,yes,yes,no,2,1,0,0,4,DDR4,1,512,2,1,12990
169,AMD Radeon RX Vega 3,AMD Ryzen 3 3250U,TN,14.0,2073600,60,0,1,no,1,0,0,0,Bluetooth 5.0,Windows 10,Below HD,0,0,Plastic,1.6,no,no,no,2,1,0,0,4,DDR4,1,256,1,0,11900
170,AMD Radeon RX Vega 3,AMD Ryzen 3 3250U,TN,15.6,2073600,60,0,1,no,1,0,0,0,Bluetooth 4.1,Windows 10,Below HD,0,0,Plastic,1.9,no,yes,no,2,1,0,0,4,DDR4,1,512,2,1,12990
171,AMD Radeon RX Vega 3,AMD Ryzen 3 3250U,TN,14.0,2073600,60,0,1,no,1,0,0,0,Bluetooth 5.0,Windows 10,Below HD,0,0,Plastic,1.6,no,no,yes,2,0,1,0,4,DDR4,0,512,1,0,13490
172,AMD Radeon RX Vega 3,other,TN,14.0,2073600,60,0,1,no,1,0,0,0,Bluetooth 4.2,Windows 10,Below HD,0,0,Plastic,1.4,no,no,no,2,1,0,0,4,DDR4,1,256,2,0,9990
173,AMD Radeon RX Vega 5,AMD Ryzen 3 4300U,IPS,14.0,2073600,60,0,1,no,1,0,0,0,Bluetooth 5.1,Windows 10,HD,0,1,Aluminium,1.4,yes,no,no,1,1,0,0,4,DDR4,0,256,0,1,13920
174,AMD Radeon RX Vega 5,AMD Ryzen 3 4300U,IPS,14.0,2073600,60,1,1,no,1,0,0,0,Bluetooth 5.0,Windows 10,HD,0,1,Aluminium + Plastic,1.5,yes,no,yes,2,1,0,0,4,DDR4,0,256,2,1,17900
175,AMD Radeon RX Vega 5,AMD Ryzen 3 4300U,TN,15.6,2073600,60,0,1,no,1,0,0,0,Bluetooth 5.0,Windows 10,HD,0,1,Aluminium,1.9,yes,yes,no,2,1,0,0,8,DDR4,0,512,1,1,16900
176,AMD Radeon RX Vega 6,AMD Ryzen 3 3300U,IPS,15.6,2073600,60,0,1,no,1,0,0,0,Bluetooth 4.2,Windows 10,HD,0,0,Aluminium,1.74,no,no,no,2,1,0,0,8,DDR4,0,256,2,1,18990
177,AMD Radeon RX Vega 6,AMD Ryzen 3 5300U,IPS,15.6,2073600,60,0,2,no,1,0,0,0,Bluetooth 5.0,Windows 11,HD,0,0,Aluminium,1.69,yes,yes,yes,2,1,0,0,8,DDR4,0,512,2,1,19990
178,AMD Radeon RX Vega 6,AMD Ryzen 3 5300U,IPS,14.0,2073600,60,0,2,no,1,0,0,0,Bluetooth 5.0,DOS Operating System,HD,0,1,Aluminium,1.4,no,no,no,1,0,2,0,4,DDR4,1,256,2,2,13990
179,AMD Radeon RX Vega 6,AMD Ryzen 3 5300U,IPS,15.6,2073600,60,0,2,no,1,0,0,0,Bluetooth 5.1,Windows 11,HD,0,0,Aluminium,1.76,yes,yes,no,2,1,0,0,4,DDR4,0,512,1,1,16990
180,AMD Radeon RX Vega 6,AMD Ryzen 3 5300U,IPS,15.6,2073600,60,0,2,no,1,0,0,0,Bluetooth 5.2,Windows 11,HD,0,0,Aluminium,1.7,yes,yes,yes,2,1,0,0,8,DDR4,0,256,2,1,15990
181,AMD Radeon RX Vega 6,AMD Ryzen 3 5300U,TN,14.0,1049088,60,0,2,no,1,0,0,0,Bluetooth 5.0,DOS Operating System,Below HD,0,0,Plastic,1.6,no,no,no,1,1,1,0,4,DDR4,1,256,1,1,13200
182,AMD Radeon RX Vega 6,AMD Ryzen 3 5300U,TN,15.6,2073600,60,0,2,no,1,0,0,0,Bluetooth 5.0,Windows 11,HD,0,1,Aluminium + Plastic,1.65,yes,no,yes,2,0,2,0,4,DDR4,1,256,1,1,16490
183,AMD Radeon RX Vega 6,AMD Ryzen 3 5300U,IPS,14.0,2073600,60,1,2,no,1,0,0,0,Bluetooth 5.0,Windows 10,HD,0,1,Aluminium + Plastic,1.5,yes,no,yes,2,1,0,0,8,DDR4,1,256,2,1,21990
184,AMD Radeon RX Vega 6,AMD Ryzen 3 5300U,IPS,15.6,2073600,60,0,1,no,1,0,0,0,Bluetooth 5.0,Windows 10,HD,0,0,Aluminium + Plastic,1.75,yes,yes,yes,2,1,0,0,8,DDR4,1,512,2,1,21990
185,AMD Radeon RX Vega 6,AMD Ryzen 3 5300U,IPS,14.0,2073600,60,0,2,no,1,0,0,0,Bluetooth 5.0,Windows 10,HD,0,1,Aluminium + Plastic,1.41,yes,no,yes,2,0,2,0,8,DDR4,1,512,1,1,17990
186,AMD Radeon RX Vega 6,AMD Ryzen 3 5300U,IPS,14.0,2073600,60,1,1,no,1,0,0,0,Bluetooth 5.0,Windows 10,HD,0,1,Aluminium + Plastic,1.5,yes,no,yes,2,1,0,0,4,DDR4,1,256,2,1,16990
187,AMD Radeon RX Vega 6,AMD Ryzen 3 5300U,TN,15.6,2073600,60,0,1,no,1,0,0,0,Bluetooth 5.0,Windows 10,HD,0,1,Plastic,1.65,no,yes,yes,2,0,2,0,4,DDR4,1,512,1,1,18490
188,AMD Radeon RX Vega 6,AMD Ryzen 5 4500U,TN,14.0,2073600,60,0,1,no,1,0,0,0,Bluetooth 5.0,DOS Operating System,HD,0,0,Aluminium + Plastic,1.6,no,no,no,1,1,0,0,8,DDR4,0,256,1,0,15200
189,AMD Radeon RX Vega 6,AMD Ryzen 5 4500U,TN,14.0,2073600,60,0,1,no,1,0,0,0,Bluetooth 5.2,Windows 10,HD,0,0,Aluminium + Plastic,1.59,no,no,no,2,0,2,0,8,DDR4,0,256,1,1,19990
190,AMD Radeon RX Vega 6,AMD Ryzen 5 4500U,IPS,14.0,2073600,60,0,1,no,1,0,0,0,Bluetooth 5.1,DOS Operating System,HD,0,1,Aluminium,1.4,yes,no,no,1,1,0,0,8,DDR4,1,256,2,2,17900
191,AMD Radeon RX Vega 6,AMD Ryzen 5 4500U,IPS,14.0,2073600,60,0,1,no,1,0,0,0,Bluetooth 4.2,Windows 10,1-2MP,0,1,Aluminium + Plastic,1.3,yes,no,no,2,1,0,0,16,DDR4,0,512,2,1,19900
192,AMD Radeon RX Vega 6,AMD Ryzen 5 4500U,IPS,15.6,2073600,60,0,1,no,1,0,0,0,Bluetooth 5.1,Windows 10,HD,0,1,Aluminium + Plastic,1.7,no,yes,no,1,2,0,0,8,DDR4,1,256,1,2,16400
193,AMD Radeon RX Vega 6,AMD Ryzen 5 4500U,IPS,13.3,2073600,60,1,1,no,0,1,0,0,Bluetooth 5.0,Windows 10,HD,0,0,Aluminium + Plastic,1.32,yes,no,yes,3,1,0,0,8,DDR4,1,512,2,2,26900
194,AMD Radeon RX Vega 6,AMD Ryzen 5 4500U,IPS,14.0,2073600,60,0,1,no,1,0,0,0,Bluetooth 5.0,Windows 10,HD,0,1,Aluminium + Plastic,1.39,yes,no,no,2,1,0,0,8,DDR4,1,512,2,1,19990
195,AMD Radeon RX Vega 6,AMD Ryzen 5 4500U,IPS,15.6,2073600,60,0,2,no,1,0,0,0,Bluetooth 5.0,Windows 10,HD,0,0,Aluminium + Plastic,1.75,yes,yes,yes,2,1,0,0,16,DDR4,0,512,1,1,20900
196,AMD Radeon RX Vega 6,AMD Ryzen 5 4500U,IPS,15.6,2073600,60,0,2,no,1,0,0,0,Bluetooth 5.0,Windows 10,HD,0,0,Aluminium + Plastic,1.75,yes,yes,yes,2,1,0,0,16,DDR4,0,512,1,1,20990
197,AMD Radeon RX Vega 6,AMD Ryzen 5 4500U,TN,14.0,2073600,60,0,1,no,1,0,0,0,Bluetooth 5.0,DOS Operating System,Below HD,0,0,Aluminium,1.6,no,no,no,1,1,0,0,8,DDR4,0,256,1,0,12290
198,AMD Radeon RX Vega 6,AMD Ryzen 5 4500U,TN,14.0,2073600,60,0,1,no,1,0,0,0,Bluetooth 5.0,DOS Operating System,HD,0,0,Plastic,1.77,yes,no,no,1,0,1,0,8,DDR4,0,256,1,1,17390
199,AMD Radeon RX Vega 6,AMD Ryzen 5 4500U,TN,15.6,2073600,60,0,1,no,1,0,0,0,Bluetooth 5.0,Windows 10,HD,0,1,Aluminium,1.9,yes,yes,no,2,1,0,0,8,DDR4,0,512,1,1,18900
200,AMD Radeon RX Vega 6,AMD Ryzen 5 4500U,TN,15.6,2073600,60,0,1,no,1,0,0,0,Bluetooth 5.1,DOS Operating System,HD,0,0,Aluminium + Plastic,1.9,yes,yes,no,1,0,1,0,8,DDR4,1,256,1,1,17900
201,AMD Radeon RX Vega 6,AMD Ryzen 5 4500U,IPS,14.0,2073600,60,1,1,no,1,0,0,0,Bluetooth 4.2,Windows 10,HD,0,1,Aluminium + Plastic,2.0,yes,no,yes,2,1,0,0,8,DDR4,1,512,2,1,20900
202,AMD Radeon RX Vega 6,AMD Ryzen 5 4500U,IPS,14.0,2073600,60,0,1,no,1,0,0,0,Bluetooth 5.0,Windows 10,HD,0,0,Aluminium,1.4,yes,no,no,3,1,0,0,16,DDR4,1,512,2,2,26990
203,AMD Radeon RX Vega 6,AMD Ryzen 5 4500U,IPS,15.6,2073600,60,0,1,no,1,0,0,0,Bluetooth 5.0,Windows 10,Below HD,0,0,Plastic,1.7,no,no,yes,2,0,1,0,8,DDR4,0,512,1,0,16800
204,AMD Radeon RX Vega 6,AMD Ryzen 5 4500U,IPS,14.0,2073600,60,0,1,no,1,0,0,0,Bluetooth 5.0,Windows 10,HD,0,0,Aluminium,1.22,yes,no,yes,3,1,0,0,8,DDR4,0,512,1,2,24900
205,AMD Radeon RX Vega 6,AMD Ryzen 5 4500U,IPS,14.0,2073600,60,1,1,no,1,0,0,0,Bluetooth 5.0,Windows 10,HD,0,0,Aluminium + Plastic,1.5,yes,no,yes,2,1,0,0,8,DDR4,0,512,1,1,22900
206,AMD Radeon RX Vega 6,AMD Ryzen 5 4500U,IPS,15.6,2073600,60,0,1,no,1,0,0,0,Bluetooth 5.0,Windows 10,HD,0,0,Aluminium,1.74,no,yes,yes,2,1,0,0,8,DDR4,0,512,2,1,17900
207,AMD Radeon RX Vega 6,AMD Ryzen 5 4500U,IPS,13.3,2073600,60,1,1,no,0,0,0,0,Bluetooth 5.0,Windows 10,HD,0,1,Aluminium,1.3,yes,no,yes,3,1,0,0,8,DDR4,1,512,2,1,29900
208,AMD Radeon RX Vega 6,AMD Ryzen 5 4500U,IPS,14.0,2073600,60,0,2,no,1,0,0,0,Bluetooth 4.0,Windows 10,1-2MP,0,0,Aluminium,1.4,yes,no,no,2,1,0,0,8,DDR4,0,256,2,1,22990
209,AMD Radeon RX Vega 6,AMD Ryzen 5 4500U,IPS,15.6,2073600,60,0,1,no,1,0,0,0,Bluetooth 4.0,Windows 10,HD,0,0,Aluminium,1.72,yes,no,no,2,0,1,0,8,DDR4,0,256,2,1,23990
